"zipcode","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi","category","sale.dollars","sale.volume"
52301,90.9,13.4,1.8,27132,3904,3786,30,0,0,3,40,45,"Schnapps",22747,2004
52301,90.9,13.4,1.8,27132,3904,3786,30,0,0,3,40,45,"Rum",35466,2849
52301,90.9,13.4,1.8,27132,3904,3786,30,0,0,3,40,45,"Vodka",61941,7224
52301,90.9,13.4,1.8,27132,3904,3786,30,0,0,3,40,45,"Whisky",125832,10056
52301,90.9,13.4,1.8,27132,3904,3786,30,0,0,3,40,45,"Brandy",7962,749
52301,90.9,13.4,1.8,27132,3904,3786,30,0,0,3,40,45,"Gin",4627,442
52301,90.9,13.4,1.8,27132,3904,3786,30,0,0,3,40,45,"Tequila",9076,740
52302,96,34.9,3.9,38371,39070,36670,805,22,646,0,177,750,"Distilled Spirits",11719,559
52302,96,34.9,3.9,38371,39070,36670,805,22,646,0,177,750,"Schnapps",78664,5700
52302,96,34.9,3.9,38371,39070,36670,805,22,646,0,177,750,"Tequila",110636,8197
52302,96,34.9,3.9,38371,39070,36670,805,22,646,0,177,750,"Amaretto",7643,708
52302,96,34.9,3.9,38371,39070,36670,805,22,646,0,177,750,"Whisky",713346,44739
52302,96,34.9,3.9,38371,39070,36670,805,22,646,0,177,750,"Gin",54846,4058
52302,96,34.9,3.9,38371,39070,36670,805,22,646,0,177,750,"Misc",190676,12430
52302,96,34.9,3.9,38371,39070,36670,805,22,646,0,177,750,"Brandy",57301,3693
52302,96,34.9,3.9,38371,39070,36670,805,22,646,0,177,750,"Vodka",587170,55849
52302,96,34.9,3.9,38371,39070,36670,805,22,646,0,177,750,"Rum",294736,21436
52305,94.5,34.3,8.8,37548,569,566,0,0,0,0,0,3,NA,NA,NA
52306,93.2,20.4,1,33333,1661,1656,0,0,0,0,0,5,"Amaretto",18,3
52306,93.2,20.4,1,33333,1661,1656,0,0,0,0,0,5,"Schnapps",2396,155
52306,93.2,20.4,1,33333,1661,1656,0,0,0,0,0,5,"Vodka",7214,683
52306,93.2,20.4,1,33333,1661,1656,0,0,0,0,0,5,"Rum",4241,270
52306,93.2,20.4,1,33333,1661,1656,0,0,0,0,0,5,"Distilled Spirits",497,22
52306,93.2,20.4,1,33333,1661,1656,0,0,0,0,0,5,"Brandy",352,22
52306,93.2,20.4,1,33333,1661,1656,0,0,0,0,0,5,"Whisky",11529,733
52306,93.2,20.4,1,33333,1661,1656,0,0,0,0,0,5,"Misc",715,33
52306,93.2,20.4,1,33333,1661,1656,0,0,0,0,0,5,"Tequila",870,30
52306,93.2,20.4,1,33333,1661,1656,0,0,0,0,0,5,"Gin",276,19
52307,100,59.7,0,32778,78,51,27,0,0,0,0,0,NA,NA,NA
52308,85.6,4.1,15.5,31786,133,133,0,0,0,0,0,0,NA,NA,NA
52309,79.6,30,10.8,37750,460,457,0,0,2,0,0,1,NA,NA,NA
52310,92.8,18.8,2.4,34498,6609,6583,23,0,0,0,0,3,"Whisky",197416,16482
52310,92.8,18.8,2.4,34498,6609,6583,23,0,0,0,0,3,"Misc",41519,2966
52310,92.8,18.8,2.4,34498,6609,6583,23,0,0,0,0,3,"Vodka",87179,9235
52310,92.8,18.8,2.4,34498,6609,6583,23,0,0,0,0,3,"Distilled Spirits",1515,70
52310,92.8,18.8,2.4,34498,6609,6583,23,0,0,0,0,3,"Brandy",11935,1120
52310,92.8,18.8,2.4,34498,6609,6583,23,0,0,0,0,3,"Amaretto",1780,219
52310,92.8,18.8,2.4,34498,6609,6583,23,0,0,0,0,3,"Tequila",13918,1091
52310,92.8,18.8,2.4,34498,6609,6583,23,0,0,0,0,3,"Gin",6119,523
52310,92.8,18.8,2.4,34498,6609,6583,23,0,0,0,0,3,"Rum",72575,5153
52310,92.8,18.8,2.4,34498,6609,6583,23,0,0,0,0,3,"Schnapps",30625,2658
52312,90.1,12.3,4.5,20250,128,98,0,0,14,0,0,16,NA,NA,NA
52313,83.1,9.7,16.6,18715,352,352,0,0,0,0,0,0,NA,NA,NA
52314,96.8,52.4,2,21025,6401,5606,214,0,52,4,219,306,"Rum",254377,17350
52314,96.8,52.4,2,21025,6401,5606,214,0,52,4,219,306,"Amaretto",8511,763
52314,96.8,52.4,2,21025,6401,5606,214,0,52,4,219,306,"Schnapps",190765,13251
52314,96.8,52.4,2,21025,6401,5606,214,0,52,4,219,306,"Whisky",610724,32552
52314,96.8,52.4,2,21025,6401,5606,214,0,52,4,219,306,"Misc",288130,23909
52314,96.8,52.4,2,21025,6401,5606,214,0,52,4,219,306,"Vodka",378353,29375
52314,96.8,52.4,2,21025,6401,5606,214,0,52,4,219,306,"Distilled Spirits",156880,21519
52314,96.8,52.4,2,21025,6401,5606,214,0,52,4,219,306,"Tequila",250034,11822
52314,96.8,52.4,2,21025,6401,5606,214,0,52,4,219,306,"Brandy",27593,1657
52314,96.8,52.4,2,21025,6401,5606,214,0,52,4,219,306,"Gin",50684,3255
52315,98.1,21.7,2.7,38170,1208,1198,0,2,0,0,0,8,NA,NA,NA
52316,90.4,15.9,2.2,31680,1637,1600,0,0,0,0,0,37,"Distilled Spirits",54,2
52316,90.4,15.9,2.2,31680,1637,1600,0,0,0,0,0,37,"Tequila",717,58
52316,90.4,15.9,2.2,31680,1637,1600,0,0,0,0,0,37,"Schnapps",2450,252
52316,90.4,15.9,2.2,31680,1637,1600,0,0,0,0,0,37,"Vodka",12824,1661
52316,90.4,15.9,2.2,31680,1637,1600,0,0,0,0,0,37,"Amaretto",96,14
52316,90.4,15.9,2.2,31680,1637,1600,0,0,0,0,0,37,"Gin",308,37
52316,90.4,15.9,2.2,31680,1637,1600,0,0,0,0,0,37,"Brandy",2045,197
52316,90.4,15.9,2.2,31680,1637,1600,0,0,0,0,0,37,"Whisky",18960,1823
52316,90.4,15.9,2.2,31680,1637,1600,0,0,0,0,0,37,"Misc",2481,161
52316,90.4,15.9,2.2,31680,1637,1600,0,0,0,0,0,37,"Rum",7036,708
52317,96.8,48.9,0.6,41579,18435,16593,1070,0,433,0,63,276,"Schnapps",28946,1973
52317,96.8,48.9,0.6,41579,18435,16593,1070,0,433,0,63,276,"Misc",86979,5116
52317,96.8,48.9,0.6,41579,18435,16593,1070,0,433,0,63,276,"Distilled Spirits",4215,201
52317,96.8,48.9,0.6,41579,18435,16593,1070,0,433,0,63,276,"Gin",36896,2521
52317,96.8,48.9,0.6,41579,18435,16593,1070,0,433,0,63,276,"Rum",149819,10501
52317,96.8,48.9,0.6,41579,18435,16593,1070,0,433,0,63,276,"Vodka",323774,25995
52317,96.8,48.9,0.6,41579,18435,16593,1070,0,433,0,63,276,"Amaretto",2567,196
52317,96.8,48.9,0.6,41579,18435,16593,1070,0,433,0,63,276,"Tequila",60011,3712
52317,96.8,48.9,0.6,41579,18435,16593,1070,0,433,0,63,276,"Brandy",57258,2711
52317,96.8,48.9,0.6,41579,18435,16593,1070,0,433,0,63,276,"Whisky",353217,18582
52318,92.9,20.8,5.5,37273,802,796,5,0,0,0,1,0,NA,NA,NA
52320,88.7,7.7,1.4,26630,1166,1139,0,0,7,0,0,20,NA,NA,NA
52321,95.6,11,1.7,30132,523,508,6,0,4,0,0,5,NA,NA,NA
52322,94.7,26.7,2.1,37148,2718,2675,10,0,20,0,0,13,NA,NA,NA
52323,93.8,9.5,6.8,31064,918,907,0,0,0,0,11,0,NA,NA,NA
52324,97,13.6,2.5,41347,1871,1828,15,0,0,0,0,28,"Whisky",22068,1349
52324,97,13.6,2.5,41347,1871,1828,15,0,0,0,0,28,"Vodka",9601,936
52324,97,13.6,2.5,41347,1871,1828,15,0,0,0,0,28,"Tequila",2248,200
52324,97,13.6,2.5,41347,1871,1828,15,0,0,0,0,28,"Rum",11580,749
52324,97,13.6,2.5,41347,1871,1828,15,0,0,0,0,28,"Gin",360,22
52324,97,13.6,2.5,41347,1871,1828,15,0,0,0,0,28,"Distilled Spirits",142,12
52324,97,13.6,2.5,41347,1871,1828,15,0,0,0,0,28,"Brandy",1627,125
52324,97,13.6,2.5,41347,1871,1828,15,0,0,0,0,28,"Amaretto",108,11
52324,97,13.6,2.5,41347,1871,1828,15,0,0,0,0,28,"Misc",2445,116
52324,97,13.6,2.5,41347,1871,1828,15,0,0,0,0,28,"Schnapps",4496,322
52325,94.2,25.1,0.5,39643,864,857,0,4,0,0,0,3,NA,NA,NA
52326,94.9,8.8,6.6,29479,473,471,2,0,0,0,0,0,NA,NA,NA
52327,95.9,24,1.3,42767,3221,3179,3,0,24,0,0,15,"Vodka",56577,4056
52327,95.9,24,1.3,42767,3221,3179,3,0,24,0,0,15,"Schnapps",3524,258
52327,95.9,24,1.3,42767,3221,3179,3,0,24,0,0,15,"Tequila",9735,310
52327,95.9,24,1.3,42767,3221,3179,3,0,24,0,0,15,"Brandy",4089,199
52327,95.9,24,1.3,42767,3221,3179,3,0,24,0,0,15,"Rum",28808,1992
52327,95.9,24,1.3,42767,3221,3179,3,0,24,0,0,15,"Gin",7766,400
52327,95.9,24,1.3,42767,3221,3179,3,0,24,0,0,15,"Misc",12555,516
52327,95.9,24,1.3,42767,3221,3179,3,0,24,0,0,15,"Amaretto",853,53
52327,95.9,24,1.3,42767,3221,3179,3,0,24,0,0,15,"Whisky",81422,4396
52328,98.5,55.1,3,51867,2895,2727,73,0,69,0,4,22,"Vodka",1073,57
52328,98.5,55.1,3,51867,2895,2727,73,0,69,0,4,22,"Misc",286,19
52328,98.5,55.1,3,51867,2895,2727,73,0,69,0,4,22,"Brandy",5,1
52328,98.5,55.1,3,51867,2895,2727,73,0,69,0,4,22,"Gin",69,6
52328,98.5,55.1,3,51867,2895,2727,73,0,69,0,4,22,"Schnapps",112,9
52328,98.5,55.1,3,51867,2895,2727,73,0,69,0,4,22,"Rum",1111,54
52328,98.5,55.1,3,51867,2895,2727,73,0,69,0,4,22,"Whisky",1611,82
52328,98.5,55.1,3,51867,2895,2727,73,0,69,0,4,22,"Tequila",102,6
52328,98.5,55.1,3,51867,2895,2727,73,0,69,0,4,22,"Amaretto",2,0
52329,99.1,21.8,0.6,35625,898,896,2,0,0,0,0,0,NA,NA,NA
52330,85.2,13.7,4.9,30234,841,837,0,0,0,0,0,4,NA,NA,NA
52332,96.2,15.4,2.9,37471,2210,2141,15,0,0,0,0,54,"Gin",626,53
52332,96.2,15.4,2.9,37471,2210,2141,15,0,0,0,0,54,"Schnapps",7863,634
52332,96.2,15.4,2.9,37471,2210,2141,15,0,0,0,0,54,"Misc",4763,294
52332,96.2,15.4,2.9,37471,2210,2141,15,0,0,0,0,54,"Brandy",3111,228
52332,96.2,15.4,2.9,37471,2210,2141,15,0,0,0,0,54,"Amaretto",151,22
52332,96.2,15.4,2.9,37471,2210,2141,15,0,0,0,0,54,"Whisky",28892,1960
52332,96.2,15.4,2.9,37471,2210,2141,15,0,0,0,0,54,"Vodka",17756,2075
52332,96.2,15.4,2.9,37471,2210,2141,15,0,0,0,0,54,"Distilled Spirits",93,4
52332,96.2,15.4,2.9,37471,2210,2141,15,0,0,0,0,54,"Tequila",2879,208
52332,96.2,15.4,2.9,37471,2210,2141,15,0,0,0,0,54,"Rum",16246,1093
52333,98.7,45.1,2.7,47134,6629,6418,43,0,47,0,65,56,"Whisky",68903,4286
52333,98.7,45.1,2.7,47134,6629,6418,43,0,47,0,65,56,"Gin",2737,186
52333,98.7,45.1,2.7,47134,6629,6418,43,0,47,0,65,56,"Tequila",12096,908
52333,98.7,45.1,2.7,47134,6629,6418,43,0,47,0,65,56,"Brandy",2452,190
52333,98.7,45.1,2.7,47134,6629,6418,43,0,47,0,65,56,"Amaretto",158,24
52333,98.7,45.1,2.7,47134,6629,6418,43,0,47,0,65,56,"Vodka",42022,3904
52333,98.7,45.1,2.7,47134,6629,6418,43,0,47,0,65,56,"Rum",28114,1746
52333,98.7,45.1,2.7,47134,6629,6418,43,0,47,0,65,56,"Schnapps",5568,397
52333,98.7,45.1,2.7,47134,6629,6418,43,0,47,0,65,56,"Distilled Spirits",2178,276
52333,98.7,45.1,2.7,47134,6629,6418,43,0,47,0,65,56,"Misc",9032,484
52334,100,11.9,17.5,35625,176,158,0,0,3,0,0,15,NA,NA,NA
52335,88.5,12.6,5,27425,644,619,0,0,0,0,2,23,NA,NA,NA
52336,93.6,18.8,4.5,37365,2154,2139,0,0,0,0,5,10,"Whisky",7076,568
52336,93.6,18.8,4.5,37365,2154,2139,0,0,0,0,5,10,"Tequila",516,20
52336,93.6,18.8,4.5,37365,2154,2139,0,0,0,0,5,10,"Vodka",4593,525
52336,93.6,18.8,4.5,37365,2154,2139,0,0,0,0,5,10,"Rum",2747,171
52336,93.6,18.8,4.5,37365,2154,2139,0,0,0,0,5,10,"Schnapps",573,48
52336,93.6,18.8,4.5,37365,2154,2139,0,0,0,0,5,10,"Distilled Spirits",268,12
52336,93.6,18.8,4.5,37365,2154,2139,0,0,0,0,5,10,"Gin",116,7
52336,93.6,18.8,4.5,37365,2154,2139,0,0,0,0,5,10,"Misc",446,26
52336,93.6,18.8,4.5,37365,2154,2139,0,0,0,0,5,10,"Brandy",128,9
52337,91.8,14.9,2.6,27414,718,710,0,1,3,0,0,4,"Amaretto",12,2
52337,91.8,14.9,2.6,27414,718,710,0,1,3,0,0,4,"Vodka",3424,306
52337,91.8,14.9,2.6,27414,718,710,0,1,3,0,0,4,"Gin",23,2
52337,91.8,14.9,2.6,27414,718,710,0,1,3,0,0,4,"Tequila",1742,74
52337,91.8,14.9,2.6,27414,718,710,0,1,3,0,0,4,"Schnapps",663,40
52337,91.8,14.9,2.6,27414,718,710,0,1,3,0,0,4,"Whisky",6926,385
52337,91.8,14.9,2.6,27414,718,710,0,1,3,0,0,4,"Misc",331,15
52337,91.8,14.9,2.6,27414,718,710,0,1,3,0,0,4,"Rum",1904,124
52337,91.8,14.9,2.6,27414,718,710,0,1,3,0,0,4,"Brandy",232,13
52338,97.8,39.2,2.5,49082,3435,3243,0,4,153,0,0,35,"Gin",5689,258
52338,97.8,39.2,2.5,49082,3435,3243,0,4,153,0,0,35,"Misc",24968,1259
52338,97.8,39.2,2.5,49082,3435,3243,0,4,153,0,0,35,"Distilled Spirits",861,40
52338,97.8,39.2,2.5,49082,3435,3243,0,4,153,0,0,35,"Whisky",137308,4466
52338,97.8,39.2,2.5,49082,3435,3243,0,4,153,0,0,35,"Rum",19326,957
52338,97.8,39.2,2.5,49082,3435,3243,0,4,153,0,0,35,"Brandy",10043,280
52338,97.8,39.2,2.5,49082,3435,3243,0,4,153,0,0,35,"Schnapps",3067,232
52338,97.8,39.2,2.5,49082,3435,3243,0,4,153,0,0,35,"Vodka",21941,1652
52338,97.8,39.2,2.5,49082,3435,3243,0,4,153,0,0,35,"Tequila",3272,167
52338,97.8,39.2,2.5,49082,3435,3243,0,4,153,0,0,35,"Amaretto",175,17
52339,85.8,12.1,8.3,26296,4422,2998,31,1033,27,0,133,200,NA,NA,NA
52340,95.7,28.6,1.5,41105,2548,2244,38,0,31,0,129,106,"Rum",9269,615
52340,95.7,28.6,1.5,41105,2548,2244,38,0,31,0,129,106,"Misc",4198,171
52340,95.7,28.6,1.5,41105,2548,2244,38,0,31,0,129,106,"Amaretto",18,3
52340,95.7,28.6,1.5,41105,2548,2244,38,0,31,0,129,106,"Schnapps",1119,86
52340,95.7,28.6,1.5,41105,2548,2244,38,0,31,0,129,106,"Gin",803,60
52340,95.7,28.6,1.5,41105,2548,2244,38,0,31,0,129,106,"Brandy",1270,76
52340,95.7,28.6,1.5,41105,2548,2244,38,0,31,0,129,106,"Vodka",23771,2083
52340,95.7,28.6,1.5,41105,2548,2244,38,0,31,0,129,106,"Whisky",25040,1689
52340,95.7,28.6,1.5,41105,2548,2244,38,0,31,0,129,106,"Distilled Spirits",38,1
52340,95.7,28.6,1.5,41105,2548,2244,38,0,31,0,129,106,"Tequila",3738,165
52341,92.5,28,1,40972,923,882,0,0,41,0,0,0,NA,NA,NA
52342,86.6,14.2,5.3,30963,3342,3215,26,22,11,6,31,31,"Tequila",28604,1855
52342,86.6,14.2,5.3,30963,3342,3215,26,22,11,6,31,31,"Amaretto",1167,142
52342,86.6,14.2,5.3,30963,3342,3215,26,22,11,6,31,31,"Whisky",177503,11666
52342,86.6,14.2,5.3,30963,3342,3215,26,22,11,6,31,31,"Distilled Spirits",1484,89
52342,86.6,14.2,5.3,30963,3342,3215,26,22,11,6,31,31,"Gin",6866,620
52342,86.6,14.2,5.3,30963,3342,3215,26,22,11,6,31,31,"Rum",60819,4386
52342,86.6,14.2,5.3,30963,3342,3215,26,22,11,6,31,31,"Brandy",20924,1671
52342,86.6,14.2,5.3,30963,3342,3215,26,22,11,6,31,31,"Misc",39647,2295
52342,86.6,14.2,5.3,30963,3342,3215,26,22,11,6,31,31,"Schnapps",29229,2830
52342,86.6,14.2,5.3,30963,3342,3215,26,22,11,6,31,31,"Vodka",88731,9220
52345,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4,"Vodka",10145,1149
52345,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4,"Brandy",273,22
52345,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4,"Misc",2583,94
52345,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4,"Tequila",380,17
52345,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4,"Gin",145,11
52345,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4,"Whisky",13717,905
52345,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4,"Distilled Spirits",76,2
52345,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4,"Rum",7137,455
52345,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4,"Amaretto",20,3
52345,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4,"Schnapps",449,44
52346,95.7,18.7,3.7,31310,1210,1128,0,2,5,0,19,56,"Whisky",175,6
52346,95.7,18.7,3.7,31310,1210,1128,0,2,5,0,19,56,"Rum",28,3
52346,95.7,18.7,3.7,31310,1210,1128,0,2,5,0,19,56,"Misc",28,1
52346,95.7,18.7,3.7,31310,1210,1128,0,2,5,0,19,56,"Vodka",187,6
52346,95.7,18.7,3.7,31310,1210,1128,0,2,5,0,19,56,"Brandy",52,3
52346,95.7,18.7,3.7,31310,1210,1128,0,2,5,0,19,56,"Gin",2,0
52346,95.7,18.7,3.7,31310,1210,1128,0,2,5,0,19,56,"Tequila",18,3
52346,95.7,18.7,3.7,31310,1210,1128,0,2,5,0,19,56,"Schnapps",40,3
52347,94.1,10.5,2.8,34329,1614,1591,6,3,0,0,0,14,"Distilled Spirits",182,6
52347,94.1,10.5,2.8,34329,1614,1591,6,3,0,0,0,14,"Brandy",298,20
52347,94.1,10.5,2.8,34329,1614,1591,6,3,0,0,0,14,"Tequila",833,55
52347,94.1,10.5,2.8,34329,1614,1591,6,3,0,0,0,14,"Rum",1358,96
52347,94.1,10.5,2.8,34329,1614,1591,6,3,0,0,0,14,"Amaretto",2,1
52347,94.1,10.5,2.8,34329,1614,1591,6,3,0,0,0,14,"Vodka",2425,239
52347,94.1,10.5,2.8,34329,1614,1591,6,3,0,0,0,14,"Misc",653,44
52347,94.1,10.5,2.8,34329,1614,1591,6,3,0,0,0,14,"Schnapps",679,58
52347,94.1,10.5,2.8,34329,1614,1591,6,3,0,0,0,14,"Whisky",5584,341
52347,94.1,10.5,2.8,34329,1614,1591,6,3,0,0,0,14,"Gin",98,8
52348,94.6,12.5,0,34167,70,70,0,0,0,0,0,0,NA,NA,NA
52349,91.8,26.5,4.1,30789,7604,7501,25,0,32,0,0,46,"Tequila",13927,1091
52349,91.8,26.5,4.1,30789,7604,7501,25,0,32,0,0,46,"Whisky",133697,11353
52349,91.8,26.5,4.1,30789,7604,7501,25,0,32,0,0,46,"Gin",7073,678
52349,91.8,26.5,4.1,30789,7604,7501,25,0,32,0,0,46,"Brandy",8221,757
52349,91.8,26.5,4.1,30789,7604,7501,25,0,32,0,0,46,"Vodka",58335,6095
52349,91.8,26.5,4.1,30789,7604,7501,25,0,32,0,0,46,"Rum",44278,3374
52349,91.8,26.5,4.1,30789,7604,7501,25,0,32,0,0,46,"Misc",23248,1774
52349,91.8,26.5,4.1,30789,7604,7501,25,0,32,0,0,46,"Amaretto",1175,107
52349,91.8,26.5,4.1,30789,7604,7501,25,0,32,0,0,46,"Schnapps",11337,787
52349,91.8,26.5,4.1,30789,7604,7501,25,0,32,0,0,46,"Distilled Spirits",2461,97
52351,99.6,34.2,2.3,48152,1410,1375,5,0,6,0,15,9,"Misc",146,8
52351,99.6,34.2,2.3,48152,1410,1375,5,0,6,0,15,9,"Rum",1522,91
52351,99.6,34.2,2.3,48152,1410,1375,5,0,6,0,15,9,"Gin",82,8
52351,99.6,34.2,2.3,48152,1410,1375,5,0,6,0,15,9,"Tequila",169,10
52351,99.6,34.2,2.3,48152,1410,1375,5,0,6,0,15,9,"Vodka",1896,153
52351,99.6,34.2,2.3,48152,1410,1375,5,0,6,0,15,9,"Schnapps",47,3
52351,99.6,34.2,2.3,48152,1410,1375,5,0,6,0,15,9,"Whisky",6267,375
52352,86.6,17.4,2.3,40263,1668,1641,15,0,0,0,0,12,"Tequila",592,20
52352,86.6,17.4,2.3,40263,1668,1641,15,0,0,0,0,12,"Schnapps",716,45
52352,86.6,17.4,2.3,40263,1668,1641,15,0,0,0,0,12,"Misc",993,43
52352,86.6,17.4,2.3,40263,1668,1641,15,0,0,0,0,12,"Vodka",4045,456
52352,86.6,17.4,2.3,40263,1668,1641,15,0,0,0,0,12,"Whisky",8720,584
52352,86.6,17.4,2.3,40263,1668,1641,15,0,0,0,0,12,"Distilled Spirits",900,33
52352,86.6,17.4,2.3,40263,1668,1641,15,0,0,0,0,12,"Gin",277,20
52352,86.6,17.4,2.3,40263,1668,1641,15,0,0,0,0,12,"Amaretto",36,5
52352,86.6,17.4,2.3,40263,1668,1641,15,0,0,0,0,12,"Brandy",1269,104
52352,86.6,17.4,2.3,40263,1668,1641,15,0,0,0,0,12,"Rum",3587,257
52353,92.5,22.1,5.7,26660,9551,9011,145,46,71,11,153,114,"Distilled Spirits",7211,673
52353,92.5,22.1,5.7,26660,9551,9011,145,46,71,11,153,114,"Amaretto",3976,440
52353,92.5,22.1,5.7,26660,9551,9011,145,46,71,11,153,114,"Brandy",27811,1759
52353,92.5,22.1,5.7,26660,9551,9011,145,46,71,11,153,114,"Schnapps",61766,4778
52353,92.5,22.1,5.7,26660,9551,9011,145,46,71,11,153,114,"Gin",25984,1975
52353,92.5,22.1,5.7,26660,9551,9011,145,46,71,11,153,114,"Tequila",55468,3166
52353,92.5,22.1,5.7,26660,9551,9011,145,46,71,11,153,114,"Whisky",480771,29987
52353,92.5,22.1,5.7,26660,9551,9011,145,46,71,11,153,114,"Misc",112227,6009
52353,92.5,22.1,5.7,26660,9551,9011,145,46,71,11,153,114,"Vodka",202383,17454
52353,92.5,22.1,5.7,26660,9551,9011,145,46,71,11,153,114,"Rum",160095,11301
52354,96,10.6,0,33929,345,345,0,0,0,0,0,0,NA,NA,NA
52355,93.2,9.9,3.1,26985,325,322,3,0,0,0,0,0,NA,NA,NA
52356,93.5,23.4,1.3,39806,2495,2396,20,0,8,0,5,66,"Amaretto",213,21
52356,93.5,23.4,1.3,39806,2495,2396,20,0,8,0,5,66,"Brandy",568,54
52356,93.5,23.4,1.3,39806,2495,2396,20,0,8,0,5,66,"Schnapps",3054,284
52356,93.5,23.4,1.3,39806,2495,2396,20,0,8,0,5,66,"Rum",13893,946
52356,93.5,23.4,1.3,39806,2495,2396,20,0,8,0,5,66,"Whisky",35543,2606
52356,93.5,23.4,1.3,39806,2495,2396,20,0,8,0,5,66,"Misc",7463,469
52356,93.5,23.4,1.3,39806,2495,2396,20,0,8,0,5,66,"Vodka",19402,1753
52356,93.5,23.4,1.3,39806,2495,2396,20,0,8,0,5,66,"Tequila",2338,144
52356,93.5,23.4,1.3,39806,2495,2396,20,0,8,0,5,66,"Gin",1943,169
52356,93.5,23.4,1.3,39806,2495,2396,20,0,8,0,5,66,"Distilled Spirits",557,28
52358,94.7,31.5,3,35723,3638,3488,18,0,11,0,44,77,"Brandy",1190,84
52358,94.7,31.5,3,35723,3638,3488,18,0,11,0,44,77,"Rum",10861,952
52358,94.7,31.5,3,35723,3638,3488,18,0,11,0,44,77,"Gin",2047,210
52358,94.7,31.5,3,35723,3638,3488,18,0,11,0,44,77,"Tequila",2605,168
52358,94.7,31.5,3,35723,3638,3488,18,0,11,0,44,77,"Vodka",20179,1976
52358,94.7,31.5,3,35723,3638,3488,18,0,11,0,44,77,"Misc",3543,273
52358,94.7,31.5,3,35723,3638,3488,18,0,11,0,44,77,"Whisky",27041,1895
52358,94.7,31.5,3,35723,3638,3488,18,0,11,0,44,77,"Distilled Spirits",95,4
52358,94.7,31.5,3,35723,3638,3488,18,0,11,0,44,77,"Schnapps",1816,137
52358,94.7,31.5,3,35723,3638,3488,18,0,11,0,44,77,"Amaretto",153,16
52359,87.2,26.7,3.6,19732,281,274,3,3,0,0,0,1,NA,NA,NA
52361,91.5,21.8,1.1,30566,4478,4402,25,1,1,0,0,49,"Vodka",57653,5726
52361,91.5,21.8,1.1,30566,4478,4402,25,1,1,0,0,49,"Tequila",7655,533
52361,91.5,21.8,1.1,30566,4478,4402,25,1,1,0,0,49,"Gin",3437,251
52361,91.5,21.8,1.1,30566,4478,4402,25,1,1,0,0,49,"Whisky",110422,7886
52361,91.5,21.8,1.1,30566,4478,4402,25,1,1,0,0,49,"Distilled Spirits",625,33
52361,91.5,21.8,1.1,30566,4478,4402,25,1,1,0,0,49,"Brandy",4254,358
52361,91.5,21.8,1.1,30566,4478,4402,25,1,1,0,0,49,"Misc",16995,1079
52361,91.5,21.8,1.1,30566,4478,4402,25,1,1,0,0,49,"Amaretto",891,101
52361,91.5,21.8,1.1,30566,4478,4402,25,1,1,0,0,49,"Rum",33039,2511
52361,91.5,21.8,1.1,30566,4478,4402,25,1,1,0,0,49,"Schnapps",13911,1199
52362,90,17.1,3.3,32273,879,866,0,0,0,0,0,13,NA,NA,NA
52401,87.5,18.3,6.7,20964,2122,1459,351,0,41,0,12,259,"Amaretto",10044,803
52401,87.5,18.3,6.7,20964,2122,1459,351,0,41,0,12,259,"Whisky",712645,29770
52401,87.5,18.3,6.7,20964,2122,1459,351,0,41,0,12,259,"Gin",65440,3481
52401,87.5,18.3,6.7,20964,2122,1459,351,0,41,0,12,259,"Schnapps",185972,12079
52401,87.5,18.3,6.7,20964,2122,1459,351,0,41,0,12,259,"Brandy",35137,1293
52401,87.5,18.3,6.7,20964,2122,1459,351,0,41,0,12,259,"Misc",266925,14178
52401,87.5,18.3,6.7,20964,2122,1459,351,0,41,0,12,259,"Distilled Spirits",30852,3772
52401,87.5,18.3,6.7,20964,2122,1459,351,0,41,0,12,259,"Vodka",494515,31298
52401,87.5,18.3,6.7,20964,2122,1459,351,0,41,0,12,259,"Rum",266590,17514
52401,87.5,18.3,6.7,20964,2122,1459,351,0,41,0,12,259,"Tequila",153807,5737
52402,95.2,39.6,3.4,34431,41189,35844,1817,68,1770,26,630,1034,"Misc",835738,55884
52402,95.2,39.6,3.4,34431,41189,35844,1817,68,1770,26,630,1034,"Distilled Spirits",117110,14578
52402,95.2,39.6,3.4,34431,41189,35844,1817,68,1770,26,630,1034,"Tequila",565728,35214
52402,95.2,39.6,3.4,34431,41189,35844,1817,68,1770,26,630,1034,"Brandy",483852,21002
52402,95.2,39.6,3.4,34431,41189,35844,1817,68,1770,26,630,1034,"Rum",1038945,75577
52402,95.2,39.6,3.4,34431,41189,35844,1817,68,1770,26,630,1034,"Gin",257312,18869
